eventID,eventDate,station,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,countryCode,maximumDepthInMeters
BS3-8-5-2015-0,2015-08-05,BS3,49.6917,-124.6667,WSGS84,300,CA,0
BS3-8-8-2017-0,2017-08-08,BS3,49.6917,-124.6667,WSGS84,300,CA,0
BS3-8-9-2016-0,2016-08-09,BS3,49.691,-124.6683,WSGS84,300,CA,0
BS3-8-9-2016-20,2016-08-09,BS3,49.691,-124.6683,WSGS84,300,CA,20
BS3-9-14-2015-0,2015-09-14,BS3,49.6912,-124.6663,WSGS84,300,CA,0
BS3-9-21-2016-0,2016-09-21,BS3,49.6917,-124.6667,WSGS84,300,CA,0
BS3-9-25-2018-0,2018-09-25,BS3,49.6917,-124.6667,WSGS84,300,CA,0
BS3-9-26-2017-0,2017-09-26,BS3,49.6917,-124.6667,WSGS84,300,CA,0
BS3-9-6-2017-0,2017-09-06,BS3,49.6917,-124.6667,WSGS84,300,CA,0
BS3-9-6-2018-0,2018-09-06,BS3,49.6917,-124.6667,WSGS84,300,CA,0
BS3-9-8-2016-0,2016-09-08,BS3,49.6916,-124.6671,WSGS84,300,CA,0
BS4-1-13-2021-0,2021-01-13,BS4,49.625,-124.5917,WSGS84,300,CA,0
BS4-1-15-2022-0,2022-01-15,BS4,49.625,-124.5917,WSGS84,300,CA,0
BS4-1-27-2019-0,2019-01-27,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-10-10-2015-0,2015-10-10,BS4,49.625,-124.5917,WSGS84,300,CA,0
BS4-10-10-2018-0,2018-10-10,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-10-10-2019-0,2019-10-10,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-10-10-2022-0,2022-10-10,BS4,49.625,-124.5917,WSGS84,300,CA,0
BS4-10-19-2017-0,2017-10-19,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-11-15-2019-0,2019-11-15,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-12-2-2018-0,2018-12-02,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-12-8-2020-0,2020-12-08,BS4,49.6233,-124.5927,WSGS84,300,CA,0
BS4-3-1-2020-0,2020-03-01,BS4,49.6245,-124.5935,WSGS84,300,CA,0
BS4-3-13-2022-0,2022-03-13,BS4,49.625,-124.5917,WSGS84,300,CA,0
BS4-3-16-2023-0,2023-03-16,BS4,49.625,-124.5917,WSGS84,300,CA,0
BS4-3-18-2016-0,2016-03-18,BS4,49.6305,-124.5931,WSGS84,300,CA,0
BS4-3-18-2019-0,2019-03-18,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-3-19-2022-0,2022-03-19,BS4,49.625,-124.5917,WSGS84,300,CA,0
BS4-3-19-2023-0,2023-03-19,BS4,49.625,-124.5917,WSGS84,300,CA,0
BS4-3-20-2017-0,2017-03-20,BS4,49.6301,-124.5914,WSGS84,300,CA,0
BS4-3-21-2015-0,2015-03-21,BS4,49.6308,-124.5926,WSGS84,300,CA,0
BS4-3-22-2021-0,2021-03-22,BS4,49.625,-124.5917,WSGS84,300,CA,0
BS4-3-24-2022-0,2022-03-24,BS4,49.625,-124.5917,WSGS84,300,CA,0
BS4-3-27-2018-0,2018-03-27,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-3-29-2016-0,2016-03-29,BS4,49.6299,-124.5908,WSGS84,300,CA,0
BS4-3-30-2019-0,2019-03-30,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-3-8-2018-0,2018-03-08,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-3-8-2019-0,2019-03-08,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-3-9-2017-0,2017-03-09,BS4,49.6308,-124.5924,WSGS84,300,CA,0
BS4-4-10-2022-0,2022-04-10,BS4,49.625,-124.5917,WSGS84,300,CA,0
BS4-4-11-2016-0,2016-04-11,BS4,49.63,-124.5917,WSGS84,300,CA,0
BS4-4-12-2021-0,2021-04-12,BS4,49.6233,-124.5926,WSGS84,300,CA,0
BS4-4-15-2017-0,2017-04-15,BS4,49.625,-124.5917,WSGS84,300,CA,0
BS4-4-16-2019-0,2019-04-16,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-4-19-2018-0,2018-04-19,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-4-19-2021-0,2021-04-19,BS4,49.6233,-124.5925,WSGS84,300,CA,0
BS4-4-20-2015-0,2015-04-20,BS4,49.6303,-124.5913,WSGS84,300,CA,0
BS4-4-22-2022-0,2022-04-22,BS4,49.625,-124.5917,WSGS84,300,CA,0
BS4-4-26-2016-0,2016-04-26,BS4,49.625,-124.5917,WSGS84,300,CA,0
BS4-4-26-2018-0,2018-04-26,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-4-27-2023-0,2023-04-27,BS4,49.625,-124.5917,WSGS84,300,CA,0
BS4-4-5-2015-0,2015-04-05,BS4,49.63,-124.5917,WSGS84,300,CA,0
BS4-4-5-2021-0,2021-04-05,BS4,49.623,-124.593,WSGS84,300,CA,0
BS4-4-8-2019-0,2019-04-08,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-4-9-2015-0,2015-04-09,BS4,49.6304,-124.5919,WSGS84,300,CA,0
BS4-5-10-2018-0,2018-05-10,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-5-12-2017-0,2017-05-12,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-5-12-2021-0,2021-05-12,BS4,49.6252,-124.5917,WSGS84,300,CA,0
BS4-5-16-2016-0,2016-05-16,BS4,49.63,-124.5917,WSGS84,300,CA,0
BS4-5-16-2021-0,2021-05-16,BS4,49.6221,-124.5941,WSGS84,300,CA,0
BS4-5-17-2015-0,2015-05-17,BS4,49.6302,-124.5915,WSGS84,300,CA,0
BS4-5-18-2018-0,2018-05-18,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-5-23-2016-0,2016-05-23,BS4,49.6304,-124.5916,WSGS84,300,CA,0
BS4-5-25-2015-0,2015-05-25,BS4,49.6297,-124.592,WSGS84,300,CA,0
BS4-5-28-2023-0,2023-05-28,BS4,49.625,-124.5917,WSGS84,300,CA,0
BS4-5-31-2018-0,2018-05-31,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-5-6-2017-0,2017-05-06,BS4,49.6333,-124.5933,WSGS84,300,CA,0
BS4-5-6-2023-0,2023-05-06,BS4,49.625,-124.5917,WSGS84,300,CA,0
BS4-5-9-2019-0,2019-05-09,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-6-13-2017-0,2017-06-13,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-6-14-2018-0,2018-06-14,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-6-15-2016-0,2016-06-15,BS4,49.625,-124.5917,WSGS84,300,CA,0
BS4-6-15-2022-0,2022-06-15,BS4,49.625,-124.5917,WSGS84,300,CA,0
BS4-6-15-2023-0,2023-06-15,BS4,49.625,-124.5917,WSGS84,300,CA,0
BS4-6-18-2015-0,2015-06-18,BS4,49.6296,-124.5914,WSGS84,300,CA,0
BS4-6-19-2021-0,2021-06-19,BS4,49.6246,-124.5913,WSGS84,300,CA,0
BS4-6-19-2022-0,2022-06-19,BS4,49.625,-124.5917,WSGS84,300,CA,0
BS4-6-20-2018-0,2018-06-20,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-6-21-2019-0,2019-06-21,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-6-22-2017-0,2017-06-22,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-6-25-2023-0,2023-06-25,BS4,49.625,-124.5917,WSGS84,300,CA,0
BS4-6-26-2020-0,2020-06-26,BS4,49.6248,-124.5933,WSGS84,300,CA,0
BS4-6-28-2016-0,2016-06-28,BS4,49.6302,-124.5922,WSGS84,300,CA,0
BS4-6-6-2017-0,2017-06-06,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-6-8-2016-0,2016-06-08,BS4,49.6302,-124.5922,WSGS84,300,CA,0
BS4-7-13-2022-0,2022-07-13,BS4,49.625,-124.5917,WSGS84,300,CA,0
BS4-7-15-2015-0,2015-07-15,BS4,49.6303,-124.5913,WSGS84,300,CA,0
BS4-7-16-2023-0,2023-07-16,BS4,49.625,-124.5917,WSGS84,300,CA,0
BS4-7-17-2017-0,2017-07-17,BS4,49.625,-124.5917,WSGS84,300,CA,0
BS4-7-20-2016-0,2016-07-20,BS4,49.6317,-124.5951,WSGS84,300,CA,0
BS4-7-21-2022-0,2022-07-21,BS4,49.625,-124.5917,WSGS84,300,CA,0
BS4-7-23-2019-0,2019-07-23,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-7-25-2018-0,2018-07-25,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-7-26-2016-0,2016-07-26,BS4,49.6297,-124.5918,WSGS84,300,CA,0
BS4-7-5-2018-0,2018-07-05,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-7-7-2017-0,2017-07-07,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-7-7-2020-0,2020-07-07,BS4,49.6239,-124.5941,WSGS84,300,CA,0
BS4-7-9-2021-0,2021-07-09,BS4,49.6254,-124.5926,WSGS84,300,CA,0
BS4-8-1-2017-0,2017-08-01,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-8-11-2022-0,2022-08-11,BS4,49.625,-124.5917,WSGS84,300,CA,0
BS4-8-14-2017-0,2017-08-14,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-8-15-2015-0,2015-08-15,BS4,49.6307,-124.5908,WSGS84,300,CA,0
BS4-8-16-2018-0,2018-08-16,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-8-16-2022-0,2022-08-16,BS4,49.625,-124.5917,WSGS84,300,CA,0
BS4-8-2-2016-0,2016-08-02,BS4,49.625,-124.5917,WSGS84,300,CA,0
BS4-8-2-2020-0,2020-08-02,BS4,49.6236,-124.5918,WSGS84,300,CA,0
BS4-8-21-2017-0,2017-08-21,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-8-22-2016-0,2016-08-22,BS4,49.625,-124.5917,WSGS84,300,CA,0
BS4-8-22-2016-5,2016-08-22,BS4,49.6321,-124.5945,WSGS84,300,CA,5
BS4-8-23-2018-0,2018-08-23,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-8-23-2019-0,2019-08-23,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-8-27-2020-0,2020-08-27,BS4,49.6245,-124.5933,WSGS84,300,CA,0
BS4-8-27-2023-0,2023-08-27,BS4,49.625,-124.5917,WSGS84,300,CA,0
BS4-8-31-2021-0,2021-08-31,BS4,49.625,-124.5917,WSGS84,300,CA,0
BS4-8-5-2015-0,2015-08-05,BS4,49.63,-124.5917,WSGS84,300,CA,0
BS4-8-8-2017-0,2017-08-08,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-8-9-2016-0,2016-08-09,BS4,49.63,-124.5927,WSGS84,300,CA,0
BS4-8-9-2021-0,2021-08-09,BS4,49.6248,-124.5914,WSGS84,300,CA,0
BS4-9-14-2015-0,2015-09-14,BS4,49.6301,-124.5912,WSGS84,300,CA,0
BS4-9-17-2020-0,2020-09-17,BS4,49.6255,-124.5937,WSGS84,300,CA,0
BS4-9-20-2019-0,2019-09-20,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-9-21-2016-0,2016-09-21,BS4,49.625,-124.5917,WSGS84,300,CA,0
BS4-9-25-2018-0,2018-09-25,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-9-25-2021-0,2021-09-25,BS4,49.6248,-124.5913,WSGS84,300,CA,0
BS4-9-26-2017-0,2017-09-26,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-9-3-2019-0,2019-09-03,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-9-6-2017-0,2017-09-06,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-9-6-2018-0,2018-09-06,BS4,49.625,-124.5933,WSGS84,300,CA,0
BS4-9-8-2016-0,2016-09-08,BS4,49.6301,-124.5914,WSGS84,300,CA,0
BS5-1-13-2021-0,2021-01-13,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-1-15-2022-0,2022-01-15,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-1-27-2019-0,2019-01-27,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-1-28-2020-0,2020-01-28,BS5,49.5554,-124.5633,WSGS84,300,CA,0
BS5-10-10-2015-0,2015-10-10,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-10-10-2018-0,2018-10-10,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-10-10-2019-0,2019-10-10,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-10-10-2022-0,2022-10-10,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-10-19-2017-0,2017-10-19,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-11-15-2019-0,2019-11-15,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-12-2-2018-0,2018-12-02,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-12-8-2020-0,2020-12-08,BS5,49.5553,-124.5631,WSGS84,300,CA,0
BS5-3-1-2020-0,2020-03-01,BS5,49.5544,-124.5629,WSGS84,300,CA,0
BS5-3-13-2022-0,2022-03-13,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-3-16-2023-0,2023-03-16,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-3-18-2016-0,2016-03-18,BS5,49.5555,-124.5632,WSGS84,300,CA,0
BS5-3-18-2019-0,2019-03-18,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-3-19-2022-0,2022-03-19,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-3-19-2023-0,2023-03-19,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-3-20-2017-0,2017-03-20,BS5,49.5554,-124.5627,WSGS84,300,CA,0
BS5-3-21-2015-0,2015-03-21,BS5,49.5541,-124.5629,WSGS84,300,CA,0
BS5-3-22-2021-0,2021-03-22,BS5,49.554,-124.5626,WSGS84,300,CA,0
BS5-3-24-2022-0,2022-03-24,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-3-25-2020-0,2020-03-25,BS5,49.5554,-124.5636,WSGS84,300,CA,0
BS5-3-26-2021-0,2021-03-26,BS5,49.5553,-124.5637,WSGS84,300,CA,0
BS5-3-27-2018-0,2018-03-27,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-3-29-2016-0,2016-03-29,BS5,49.5555,-124.5632,WSGS84,300,CA,0
BS5-3-30-2019-0,2019-03-30,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-3-8-2018-0,2018-03-08,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-3-8-2019-0,2019-03-08,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-3-9-2017-0,2017-03-09,BS5,49.5547,-124.5628,WSGS84,300,CA,0
BS5-3-9-2020-0,2020-03-09,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-4-10-2022-0,2022-04-10,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-4-11-2016-0,2016-04-11,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-4-12-2021-0,2021-04-12,BS5,49.5556,-124.5633,WSGS84,300,CA,0
BS5-4-15-2017-0,2017-04-15,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-4-16-2019-0,2019-04-16,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-4-19-2018-0,2018-04-19,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-4-19-2021-0,2021-04-19,BS5,49.5557,-124.5634,WSGS84,300,CA,0
BS5-4-2-2020-0,2020-04-02,BS5,49.5547,-124.563,WSGS84,300,CA,0
BS5-4-20-2015-0,2015-04-20,BS5,49.5549,-124.5623,WSGS84,300,CA,0
BS5-4-22-2022-0,2022-04-22,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-4-26-2016-0,2016-04-26,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-4-26-2018-0,2018-04-26,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-4-27-2023-0,2023-04-27,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-4-30-2020-0,2020-04-30,BS5,49.5533,-124.5633,WSGS84,300,CA,0
BS5-4-5-2015-0,2015-04-05,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-4-5-2021-0,2021-04-05,BS5,49.5549,-124.563,WSGS84,300,CA,0
BS5-4-8-2019-0,2019-04-08,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-4-9-2015-0,2015-04-09,BS5,49.5549,-124.5628,WSGS84,300,CA,0
BS5-5-10-2018-0,2018-05-10,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-5-12-2017-0,2017-05-12,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-5-12-2021-0,2021-05-12,BS5,49.5557,-124.5632,WSGS84,300,CA,0
BS5-5-16-2021-0,2021-05-16,BS5,49.5541,-124.5626,WSGS84,300,CA,0
BS5-5-17-2015-0,2015-05-17,BS5,49.5554,-124.563,WSGS84,300,CA,0
BS5-5-17-2020-0,2020-05-17,BS5,49.5558,-124.5637,WSGS84,300,CA,0
BS5-5-18-2018-0,2018-05-18,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-5-23-2016-0,2016-05-23,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-5-25-2015-0,2015-05-25,BS5,49.5549,-124.5632,WSGS84,300,CA,0
BS5-5-28-2023-0,2023-05-28,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-5-31-2018-0,2018-05-31,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-5-6-2017-0,2017-05-06,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-5-6-2023-0,2023-05-06,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-5-7-2020-0,2020-05-07,BS5,49.5541,-124.5636,WSGS84,300,CA,0
BS5-5-9-2019-0,2019-05-09,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-6-13-2017-0,2017-06-13,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-6-14-2018-0,2018-06-14,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-6-15-2016-0,2016-06-15,BS5,49.5561,-124.564,WSGS84,300,CA,0
BS5-6-15-2022-0,2022-06-15,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-6-15-2023-0,2023-06-15,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-6-18-2015-0,2015-06-18,BS5,49.5547,-124.5637,WSGS84,300,CA,0
BS5-6-19-2021-0,2021-06-19,BS5,49.5538,-124.5619,WSGS84,300,CA,0
BS5-6-19-2022-0,2022-06-19,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-6-20-2018-0,2018-06-20,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-6-21-2019-0,2019-06-21,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-6-25-2023-0,2023-06-25,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-6-26-2020-0,2020-06-26,BS5,49.5552,-124.5627,WSGS84,300,CA,0
BS5-6-28-2016-0,2016-06-28,BS5,49.556,-124.5636,WSGS84,300,CA,0
BS5-6-6-2017-0,2017-06-06,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-6-8-2016-0,2016-06-08,BS5,49.5555,-124.5632,WSGS84,300,CA,0
BS5-7-13-2022-0,2022-07-13,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-7-15-2015-0,2015-07-15,BS5,49.5547,-124.5625,WSGS84,300,CA,0
BS5-7-16-2023-0,2023-07-16,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-7-17-2017-0,2017-07-17,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-7-20-2016-0,2016-07-20,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-7-21-2022-0,2022-07-21,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-7-23-2019-0,2019-07-23,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-7-25-2018-0,2018-07-25,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-7-5-2018-0,2018-07-05,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-7-7-2017-0,2017-07-07,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-7-7-2020-0,2020-07-07,BS5,49.5569,-124.5503,WSGS84,300,CA,0
BS5-7-9-2021-0,2021-07-09,BS5,49.555,-124.5637,WSGS84,300,CA,0
BS5-8-1-2017-0,2017-08-01,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-8-11-2022-0,2022-08-11,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-8-14-2017-0,2017-08-14,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-8-15-2015-0,2015-08-15,BS5,49.5553,-124.5618,WSGS84,300,CA,0
BS5-8-16-2018-0,2018-08-16,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-8-16-2022-0,2022-08-16,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-8-2-2016-0,2016-08-02,BS5,49.5551,-124.5641,WSGS84,300,CA,0
BS5-8-2-2020-0,2020-08-02,BS5,49.555,-124.5637,WSGS84,300,CA,0
BS5-8-21-2017-0,2017-08-21,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-8-22-2016-0,2016-08-22,BS5,49.5554,-124.5631,WSGS84,300,CA,0
BS5-8-22-2016-10,2016-08-22,BS5,49.5554,-124.5631,WSGS84,300,CA,10
BS5-8-23-2018-0,2018-08-23,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-8-23-2019-0,2019-08-23,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-8-27-2020-0,2020-08-27,BS5,49.5545,-124.5623,WSGS84,300,CA,0
BS5-8-27-2023-0,2023-08-27,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-8-31-2021-0,2021-08-31,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-8-5-2015-0,2015-08-05,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-8-8-2017-0,2017-08-08,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-8-9-2016-0,2016-08-09,BS5,49.5553,-124.5634,WSGS84,300,CA,0
BS5-8-9-2021-0,2021-08-09,BS5,49.5544,-124.5627,WSGS84,300,CA,0
BS5-9-14-2015-0,2015-09-14,BS5,49.5548,-124.5625,WSGS84,300,CA,0
BS5-9-17-2020-0,2020-09-17,BS5,49.5554,-124.5633,WSGS84,300,CA,0
BS5-9-20-2019-0,2019-09-20,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-9-21-2016-0,2016-09-21,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-9-25-2018-0,2018-09-25,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-9-25-2021-0,2021-09-25,BS5,49.5545,-124.5636,WSGS84,300,CA,0
BS5-9-26-2017-0,2017-09-26,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-9-3-2019-0,2019-09-03,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-9-6-2017-0,2017-09-06,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-9-6-2018-0,2018-09-06,BS5,49.555,-124.5633,WSGS84,300,CA,0
BS5-9-8-2016-0,2016-09-08,BS5,49.5565,-124.5635,WSGS84,300,CA,0
BS6-1-13-2021-0,2021-01-13,BS6,49.485,-124.605,WSGS84,300,CA,0
BS6-1-13-2021-10,2021-01-13,BS6,49.485,-124.605,WSGS84,300,CA,10
BS6-1-13-2021-20,2021-01-13,BS6,49.485,-124.605,WSGS84,300,CA,20
BS6-1-13-2021-5,2021-01-13,BS6,49.485,-124.605,WSGS84,300,CA,5
BS6-1-15-2022-0,2022-01-15,BS6,49.485,-124.605,WSGS84,300,CA,0
BS6-1-15-2022-10,2022-01-15,BS6,49.485,-124.605,WSGS84,300,CA,10
BS6-1-15-2022-20,2022-01-15,BS6,49.485,-124.605,WSGS84,300,CA,20
BS6-1-15-2022-5,2022-01-15,BS6,49.485,-124.605,WSGS84,300,CA,5
BS6-1-27-2019-0,2019-01-27,BS6,49.485,-124.605,WSGS84,300,CA,0
BS6-1-27-2019-10,2019-01-27,BS6,49.485,-124.605,WSGS84,300,CA,10
BS6-1-27-2019-20,2019-01-27,BS6,49.485,-124.605,WSGS84,300,CA,20
BS6-1-27-2019-5,2019-01-27,BS6,49.485,-124.605,WSGS84,300,CA,5
BS6-1-28-2020-0,2020-01-28,BS6,49.485,-124.6046,WSGS84,300,CA,0
BS6-1-28-2020-10,2020-01-28,BS6,49.485,-124.6046,WSGS84,300,CA,10
BS6-1-28-2020-20,2020-01-28,BS6,49.485,-124.6046,WSGS84,300,CA,20
BS6-1-28-2020-5,2020-01-28,BS6,49.485,-124.6046,WSGS84,300,CA,5
BS6-10-10-2015-0,2015-10-10,BS6,49.485,-124.605,WSGS84,300,CA,0
BS6-10-10-2015-10,2015-10-10,BS6,49.485,-124.605,WSGS84,300,CA,10
BS6-10-10-2015-20,2015-10-10,BS6,49.485,-124.605,WSGS84,300,CA,20
BS6-10-10-2015-5,2015-10-10,BS6,49.485,-124.605,WSGS84,300,CA,5
BS6-10-10-2018-0,2018-10-10,BS6,49.485,-124.605,WSGS84,300,CA,0
BS6-10-10-2018-10,2018-10-10,BS6,49.485,-124.605,WSGS84,300,CA,10
BS6-10-10-2018-20,2018-10-10,BS6,49.485,-124.605,WSGS84,300,CA,20
BS6-10-10-2018-5,2018-10-10,BS6,49.485,-124.605,WSGS84,300,CA,5
BS6-10-10-2019-0,2019-10-10,BS6,49.485,-124.605,WSGS84,300,CA,0
BS6-10-10-2019-10,2019-10-10,BS6,49.485,-124.605,WSGS84,300,CA,10
BS6-10-10-2019-20,2019-10-10,BS6,49.485,-124.605,WSGS84,300,CA,20
BS6-10-10-2019-5,2019-10-10,BS6,49.485,-124.605,WSGS84,300,CA,5
BS6-10-10-2022-0,2022-10-10,BS6,49.485,-124.605,WSGS84,300,CA,0
BS6-10-10-2022-10,2022-10-10,BS6,49.485,-124.605,WSGS84,300,CA,10
BS6-10-10-2022-20,2022-10-10,BS6,49.485,-124.605,WSGS84,300,CA,20
BS6-10-10-2022-5,2022-10-10,BS6,49.485,-124.605,WSGS84,300,CA,5
BS6-10-19-2017-0,2017-10-19,BS6,49.485,-124.605,WSGS84,300,CA,0
BS6-10-19-2017-10,2017-10-19,BS6,49.485,-124.605,WSGS84,300,CA,10
BS6-10-19-2017-20,2017-10-19,BS6,49.485,-124.605,WSGS84,300,CA,20
BS6-10-19-2017-5,2017-10-19,BS6,49.485,-124.605,WSGS84,300,CA,5
BS6-11-15-2019-0,2019-11-15,BS6,49.485,-124.605,WSGS84,300,CA,0
BS6-11-15-2019-10,2019-11-15,BS6,49.485,-124.605,WSGS84,300,CA,10
BS6-11-15-2019-20,2019-11-15,BS6,49.485,-124.605,WSGS84,300,CA,20
BS6-11-15-2019-5,2019-11-15,BS6,49.485,-124.605,WSGS84,300,CA,5
BS6-12-2-2018-0,2018-12-02,BS6,49.485,-124.605,WSGS84,300,CA,0
BS6-12-2-2018-10,2018-12-02,BS6,49.485,-124.605,WSGS84,300,CA,10
BS6-12-2-2018-20,2018-12-02,BS6,49.485,-124.605,WSGS84,300,CA,20
